国泰君安国际控股有限公司,GUOTJU 0.65 05/15/22,100,0.65,-,100.00 百万,2021/11/15,--,--,金融债,103107,2022/5/15
郑州地铁集团有限公司,ZZMTRG 1.915 11/15/24,95.491,1.915,4.056,500.00 百万,2021/11/15,为现有离岸债务再融资,--,城投债,103117,2024/11/15
港龙中国地产集团有限公司,GNGLNG 13.5 11/11/22,99.471,13.5,15.459,158.00 百万,2021/11/12,再融资和一般企业用途/运营资本,--,地产债,103101,2022/11/11
港华智慧能源有限公司,PANVA 3.4 11/12/24,-,3.4,-,750.00 百万,2021/11/12,一般企业用途、再融资,--,产业债,103102,2024/11/12
浦江县国有资本投资集团有限公司,PJZBTZ 2 11/12/24,-,2,-,50.00 百万,2021/11/12,用于基础设施建设和补充集团营运资金,--,城投债,103105,2024/11/12
苏州工业园区国有资本投资运营控股有限公司,SIPPRO 3.6 11/12/31,-,3.6,-,1000.00 百万,2021/11/12,运营资本、项目融资,2026/11/12,城投债,103125,2031/11/12
恒基兆业地产有限公司,HENLND 1.4 11/11/23,-,1.4,-,239.00 百万,2021/11/11,--,--,地产债,103103,2023/11/11
三盛控股(集团)有限公司,SSHGHK 12.5 11/10/22,-,12.5,-,70.00 百万,2021/11/11,一般企业用途、再融资,--,地产债,103118,2022/11/10
渤海银行股份有限公司,BOHAIB 1.5 11/10/24,93.008,1.5,4.876,300.00 百万,2021/11/10,用作运营资本,--,金融债,103095,2024/11/10
江苏方洋集团有限公司,FANGYA 1.98 11/10/24,100.25,1.98,1.863,150.00 百万,2021/11/10,偿还集团一年内到期的现有离岸债务,--,城投债,103096,2024/11/10
济南城市建设集团有限公司,JNUCGC 2.3 11/10/24,96.587,2.3,3.927,500.00 百万,2021/11/10,项目建设、偿还境内债务、补充运营资本,--,城投债,103097,2024/11/10
丽新发展有限公司,LASUDE 4.9 11/10/26,-,4.9,-,180.00 百万,2021/11/10,--,--,地产债,103099,2026/11/10
浙江省新昌县投资发展集团有限公司,ZJXCID 3.6 11/10/24,-,3.6,-,200.00 百万,2021/11/10,项目融资、再融资,--,城投债,103104,2024/11/10
中国银行股份有限公司,BCHINA 1.75 11/09/26,92.356,1.75,3.73,600.00 百万,2021/11/9,发行票据所得款项净额将用于为中银投资绿色债券管理声明中定义的合格绿色项目融资和/或再融资,--,金融债,103093,2026/11/9
国家电力投资集团有限公司,SPICPF 3.38 PERP,97.214,3.38,4.722,900.00 百万,2021/11/9,根据集团内部融资协议，优先股发行的全部总收益将贷给融资接收方。母公司已同意无条件且不可撤销地担保融资接收方根据集团内融资协议不时向融资提供方支付的所有到期支付款项,2024/10/9、2024/10/10、2024/10/11、2024/10/12、2024/10/13、2024/10/14、2024/10/15、2024/10/16、2024/10/17,产业债,103094,PERP
丽新发展有限公司,LASUDE 5.25 02/09/29,-,5.25,-,205.00 百万,2021/11/9,一般企业用途,--,地产债,103098,2029/2/9
中国建设银行股份有限公司,CCB 3 11/08/22,-,3,-,200.00 百万,2021/11/9,--,--,金融债,104144,2022/11/8
云南省交通投资建设集团有限公司,YNHIWA 3.8 11/05/26,-,3.8,-,100.00 百万,2021/11/5,一般企业用途,--,城投债,103091,2026/11/5
江苏筑富实业投资有限公司,RGYINT 2.2 11/04/22,-,2.2,-,33.00 百万,2021/11/5,一般企业用途、再融资,--,城投债,103092,2022/11/4
陕西省西咸新区沣西新城开发建设(集团)有限公司,SXXXFX 2.55 11/04/24,-,2.55,-,100.00 百万,2021/11/4,对一年内到期的中长期现有境外债务进行再融资,--,城投债,103088,2024/11/4
舟山海城建设投资集团有限公司,ZSHCCI 2.1 11/04/24,-,2.1,-,100.00 百万,2021/11/4,为离岸债务再融资,--,城投债,103089,2024/11/4
南京扬子国资投资集团有限责任公司,NJYZSO 1.98 11/02/22,99.675,1.98,3.715,280.00 百万,2021/11/3,一般公司用途和债务再融资,--,城投债,103080,2022/11/2
中国信达资产管理股份有限公司,CCAMCL 4.4 PERP,90.683,4.4,7.038,1700.00 百万,2021/11/3,用于补充公司的AT1资本,2026/11/3、2027/5/3、2027/11/3、2028/5/3、2028/11/3、2029/5/3、2029/11/3、2030/5/3、2030/11/3、2031/5/3,金融债,103081,PERP
武汉地铁集团有限公司,WHMTR 1.58 11/03/24,94.24,1.58,4.366,400.00 百万,2021/11/3,对符合条件的绿色项目和/或社会项目进行融资和/或再融资,--,城投债,103082,2024/11/3
世茂服务控股有限公司,SHIMHD 2.25 10/31/22,-,2.25,-,3110.00 百万,2021/11/2,收购融资、一般企业用途、运营资本,--,地产债,103070,2022/10/31
工银国际租赁财务有限公司,ICBCIL 1.625 11/02/24,94.644,1.625,4.214,600.00 百万,2021/11/2,为普通交易中的资产收购、再融资和其他一般公司用途进行融资,--,金融债,103072,2024/11/2
工银国际租赁财务有限公司,ICBCIL 2.25 11/02/26,92.562,2.25,4.205,750.00 百万,2021/11/2,分配或指定用于符合公司绿色融资框架的合格风电项目的再融资,--,金融债,103073,2026/11/2
大新银行有限公司,DAHSIN 3 11/02/31,92.535,3,4.997,300.00 百万,2021/11/2,一般银行及企业用途,2026/11/2、2027/5/2、2027/11/2、2028/5/2、2028/11/2、2029/5/2、2029/11/2、2030/5/2、2030/11/2、2031/5/2,金融债,103075,2031/11/2
中国农业发展银行,ADBCH 3.05 11/02/26,-,3.05,-,1700.00 百万,2021/11/2,为一般信贷业务、营运资金和一般公司用途提供资金,--,金融债,103077,2026/11/2
中国农业发展银行,ADBCH 3.35 11/02/31,-,3.35,-,550.00 百万,2021/11/2,为一般信贷业务、营运资金和一般公司用途提供资金,--,金融债,103078,2031/11/2
中国农业发展银行,ADBCH 2.9 11/02/24,-,2.9,-,1750.00 百万,2021/11/2,为一般信贷业务、营运资金和一般公司用途提供资金,--,金融债,103079,2024/11/2
中国银行股份有限公司,BCHINA 1 11/02/24,94.31,1,3.733,300.00 百万,2021/11/2,将用于为中国银行可持续发展再挂钩债券管理声明中定义的符合条件的可持续发展挂钩贷款组合提供融资和/或再融资,--,金融债,103083,2024/11/2
长江和记实业有限公司,CKHH 0.75 11/02/29,-,0.75,-,500.00 百万,2021/11/2,为若干债务进行再融资和一般公司用途,2029/8/2,产业债,103084,2029/11/2
长江和记实业有限公司,CKHH 1 11/02/33,-,1,-,500.00 百万,2021/11/2,根据担保人的可持续融资框架，净收益(或其等值金额)为全部或部分资产、项目、投资及其他相关和支持性支出融资或再融资,2033/8/2,产业债,103085,2033/11/2
东亚银行有限公司,BNKEA 1.37 11/01/24,95.83,1.37,3.376,20.00 百万,2021/11/1,--,--,金融债,103736,2024/11/1
湖州南浔旅游投资发展集团有限公司,HZHNAX 2 11/01/24,-,2,-,43.00 百万,2021/11/1,为项目建设融资、补充营运资本,--,城投债,103069,2024/11/1
中国工商银行股份有限公司,ICBCAS 3 10/31/22,-,3,-,200.00 百万,2021/11/1,--,--,金融债,104108,2022/10/31
西安航天城市发展控股集团有限公司,XACDVE 3.5 10/29/24,-,3.5,-,48.00 百万,2021/10/29,境内项目建设、补充营运资金以及一般企业用途,--,城投债,103066,2024/10/29
重庆市南部新城产业投资集团有限公司,CQNXCT 5.45 10/29/24,100.79,5.45,5.059,200.00 百万,2021/10/29,项目建设、营运资本补充和离岸债务再融资,--,城投债,103067,2024/10/29
南京六合经济技术开发集团有限公司,LNGLTD 1.95 10/28/22,-,1.95,-,43.00 百万,2021/10/29,补充集团营运资金和偿还海外债务,--,城投债,103074,2022/10/28
宿州市工业投资集团有限公司,SZIIGC 2.7 10/29/24,-,2.7,-,150.00 百万,2021/10/29,--,--,城投债,103076,2024/10/29
成都高新投资集团有限公司,CDHIIN 2.7 10/28/26,91.503,2.7,4.978,300.00 百万,2021/10/28,为一年内到期的离岸债务进行再融资,--,城投债,103037,2026/10/28
湖州市城市投资发展集团有限公司,HZCONI 2.95 10/28/26,92.157,2.95,5.056,200.00 百万,2021/10/28,债券发行的净收益将用于补充营运资本和一般公司用途,--,城投债,103056,2026/10/28
中国工商银行股份有限公司,ICBCAS 1.625 10/28/26,92.455,1.625,3.586,1000.00 百万,2021/10/28,根据工商银行绿色债券框架，为符合条件的绿色资产提供融资和/或再融资,--,金融债,103059,2026/10/28
中国工商银行股份有限公司,ICBCAS 1 10/28/24,94.499,1,3.653,1050.00 百万,2021/10/28,根据工商银行绿色债券框架，为符合条件的绿色资产提供融资/或再融资,--,金融债,103060,2024/10/28
中国工商银行股份有限公司,ICBCAS 0.125 10/28/24,-,0.125,-,500.00 百万,2021/10/28,为符合工商银行《绿色债券框架》规定的合格绿色资产提供融资和/或再融资,--,金融债,103061,2024/10/28
中国工商银行股份有限公司,ICBCAS 0.6 10/28/23,-,0.6,-,2000.00 百万,2021/10/28,根据工商银行绿色债券框架，为符合条件的绿色资产提供融资/或再融资,--,金融债,103062,2023/10/28
中国工商银行股份有限公司,ICBCAS 1.625 12/28/25,-,1.625,-,250.00 百万,2021/10/28,根据工商银行绿色债券框架，为符合条件的绿色资产提供融资和/或再融资,--,金融债,103063,2025/12/28
河北顺德投资集团有限公司,HBSNDI 2 10/28/24,95.505,2,4.179,75.00 百万,2021/10/28,补充发行人的营运资金，并为其现有债务再融资,--,城投债,103068,2024/10/28
大发地产集团有限公司,DAFAPG 13.5 04/28/23,7.25,13.5,-,100.00 百万,2021/10/28,再融资,--,地产债,103071,2023/4/28
中国工商银行股份有限公司,ICBCAS 3 10/27/22,-,3,-,100.00 百万,2021/10/28,--,--,金融债,104184,2022/10/27
领展房地产投资信托基金,LINREI 3.25 10/27/24,-,3.25,-,460.00 百万,2021/10/27,--,--,地产债,103038,2024/10/27
湖南湘江新区发展集团有限公司,HUXJDP 2.65 10/27/26,91.375,2.65,4.963,330.00 百万,2021/10/27,一般营运资本、投资活动和现有债务的再融资,--,城投债,103052,2026/10/27
华鲁控股集团有限公司,HUALUG 2.2 10/27/26,90.375,2.2,4.77,300.00 百万,2021/10/27,在岸项目建设、离岸业务发展、离岸债务再融资和补充营运资本,--,城投债,103053,2026/10/27
国泰君安国际控股有限公司,GUOTJU 0.5 04/27/22,-,0.5,-,400.00 百万,2021/10/27,--,--,金融债,103064,2022/4/27
中华人民共和国,CHINA 0.75 10/26/24,94.813,0.75,3.241,1000.00 百万,2021/10/26,财政部拟将销售本次国债的所得款项净额用作一般政府用途,--,政府债,103044,2024/10/26
中华人民共和国,CHINA 0.75 10/26/24,94.813,0.75,3.241,1000.00 百万,2021/10/26,财政部拟将销售本次国债的所得款项净额用作一般政府用途,--,政府债,103045,2024/10/26
中华人民共和国,CHINA 1.75 10/26/31,89.43,1.75,3.081,1000.00 百万,2021/10/26,财政部拟将销售本次国债的所得款项净额用作一般政府用途,--,政府债,103046,2031/10/26
中华人民共和国,CHINA 1.75 10/26/31,89.43,1.75,3.081,1000.00 百万,2021/10/26,财政部拟将销售本次国债的所得款项净额用作一般政府用途,--,政府债,103047,2031/10/26
中华人民共和国,CHINA 1.25 10/26/26,92.641,1.25,3.146,1500.00 百万,2021/10/26,财政部拟将销售本次国债的所得款项净额用作一般政府用途,--,政府债,103048,2026/10/26
中华人民共和国,CHINA 1.25 10/26/26,92.641,1.25,3.146,1500.00 百万,2021/10/26,财政部拟将销售本次国债的所得款项净额用作一般政府用途,--,政府债,103049,2026/10/26
中华人民共和国,CHINA 2.5 10/26/51,76.823,2.5,3.825,500.00 百万,2021/10/26,财政部拟将销售本次国债的所得款项净额用作一般政府用途,--,政府债,103050,2051/10/26
中华人民共和国,CHINA 2.5 10/26/51,76.823,2.5,3.825,500.00 百万,2021/10/26,财政部拟将销售本次国债的所得款项净额用作一般政府用途,--,政府债,103051,2051/10/26
远洋资本控股有限公司,SINOCL 6 10/25/22,100.004,6,5.859,350.00 百万,2021/10/26,再融资以及瑞喜创投有限公司和其子公司的一般企业用途,--,地产债,103054,2022/10/25
肇庆市国联投资控股有限公司,ZQGLIH 2.68 10/26/24,96.75,2.68,4.147,300.00 百万,2021/10/26,根据可持续金融框架使用,--,城投债,103057,2024/10/26
远东宏信有限公司,FRESHK 4.25 10/26/26,86.373,4.25,8.169,300.00 百万,2021/10/26,用于营运资金和一般公司用途,--,金融债,103058,2026/10/26
宁海县城投集团有限公司,NIHACA 3.3 10/26/24,-,3.3,-,100.00 百万,2021/10/26,运营资本、再融资,--,城投债,103065,2024/10/26
国泰君安国际控股有限公司,GUOTJU 0.5 04/25/22,-,0.5,-,400.00 百万,2021/10/25,--,--,金融债,103039,2022/4/25
国泰君安国际控股有限公司,GUOTJU 0.6 07/25/22,-,0.6,-,400.00 百万,2021/10/25,--,--,金融债,103040,2022/7/25
南京溧水经济技术开发集团有限公司,LSETID 1.95 10/24/22,-,1.95,-,67.00 百万,2021/10/25,再融资,--,城投债,103055,2022/10/24
无锡惠山高科有限公司,WXHSHT 3.8 10/21/22,-,3.8,-,45.00 百万,2021/10/22,一般企业用途,--,城投债,103032,2022/10/21
如东县金鑫交通工程建设投资有限公司,RUDOTR 2.68 10/22/24,-,2.68,-,80.00 百万,2021/10/22,--,--,城投债,103041,2024/10/22
山高控股集团有限公司,CNSHAN 2.8 10/21/22,-,2.8,-,40.00 百万,2021/10/22,一般企业用途、投资,2022/4/22,城投债,103042,2022/10/21
山高控股集团有限公司,CNSHAN 2.8 10/21/22,-,2.8,-,20.00 百万,2021/10/22,一般企业用途、投资,2022/1/22、2022/4/22、2022/7/22,城投债,103043,2022/10/21
Pearl Holding III Limited,PRLHOL 9 10/22/25,-,9,-,66.50 百万,2021/10/22,--,2021/10/22、2022/10/22、2023/10/22、2024/10/22,产业债,103086,2025/10/22
Pearl Holding III Limited,PRLHOL 9 10/22/25,-,9,-,66.50 百万,2021/10/22,--,2021/10/22、2022/10/22、2023/10/22、2024/10/22,产业债,103087,2025/10/22
领展房地产投资信托基金,LINREI 3 10/21/24,-,3,-,300.00 百万,2021/10/21,--,--,地产债,103026,2024/10/21
浙江湖州南浔经济建设开发有限公司,ZJHZNX 2.03 10/20/24,-,2.03,-,48.00 百万,2021/10/20,一般企业用途、运营资本,--,城投债,103005,2024/10/20
领展房地产投资信托基金,LINREI 2.23 10/07/31,-,2.23,-,782.00 百万,2021/10/20,--,--,地产债,103014,2031/10/7
南京江宁经济技术开发集团有限公司,JNJKOS 2.9 10/19/22,99.768,2.9,4.464,210.00 百万,2021/10/20,用于再融资和一般公司用途,--,城投债,103021,2022/10/19
北京市基础设施投资有限公司,BEIJHK 1.35 10/20/24,94.602,1.35,3.99,400.00 百万,2021/10/20,为现有债务再融资,--,城投债,103022,2024/10/20
中华人民共和国广东省人民政府,GUANGD 2.68 10/20/24,-,2.68,-,2200.00 百万,2021/10/20,一般政府用途,--,政府债,103024,2024/10/20
上海地产(集团)有限公司,SHLANZ 3.7 10/20/24,-,3.7,-,750.00 百万,2021/10/20,项目融资,--,城投债,103031,2024/10/20
友邦保险控股有限公司,AIA 3 10/19/51,-,3,-,105.00 百万,2021/10/19,--,2041/10/19、2042/4/19、2042/10/19、2043/4/19、2043/10/19、2044/4/19、2044/10/19、2045/4/19、2045/10/19,金融债,103015,2051/10/19
中华人民共和国广东省深圳市人民政府,SHENZH 2.9 10/19/26,-,2.9,-,2400.00 百万,2021/10/19,所得款项净额根据绿色金融框架用于水治理项目和海绵城市相关项目,--,政府债,103016,2026/10/19
中华人民共和国广东省深圳市人民政府,SHENZH 2.6 10/19/23,-,2.6,-,1100.00 百万,2021/10/19,所得款项净额用作一般政府用途,--,政府债,103017,2023/10/19
中华人民共和国广东省深圳市人民政府,SHENZH 2.7 10/19/24,-,2.7,-,1500.00 百万,2021/10/19,所得款项净额根据绿色金融框架用于清洁交通项目,--,政府债,103018,2024/10/19
东风汽车集团股份有限公司,DONFEN 0.425 10/19/24,-,0.425,-,725.00 百万,2021/10/19,为现有债务再融资和一般公司用途,2024/9/19,产业债,103025,2024/10/19
恒基兆业地产有限公司,HENLND 1 10/18/23,-,1,-,300.00 百万,2021/10/18,--,--,地产债,103019,2023/10/18
诸暨市国有资产经营有限公司,ZJSOAM 3.2 10/18/24,96.971,3.2,4.697,520.00 百万,2021/10/18,为离岸债务再融资,--,城投债,103023,2024/10/18
成都市羊安新城开发建设有限公司,YANNEW 1.9 10/15/24,-,1.9,-,35.00 百万,2021/10/15,补充运营资本,--,城投债,102983,2024/10/15
领展房地产投资信托基金,LINREI 1.48 10/15/26,-,1.48,-,800.00 百万,2021/10/15,一般企业用途,--,地产债,103006,2026/10/15
泰州海陵城市发展集团有限公司,TAIHAI 2 10/14/22,-,2,-,33.00 百万,2021/10/15,补充运营资本,--,城投债,103011,2022/10/14
宜宾市新兴产业投资集团有限公司,YISTAS 2.6 09/15/24,-,2.6,-,97.00 百万,2021/10/15,为现有国内债务再融资和补充运营资本,--,城投债,103012,2024/9/15
鑫苑置业有限公司,XIN 14.2 10/15/23,10.2,14.2,412.435,205.40 百万,2021/10/15,一般企业用途,--,地产债,103027,2023/10/15
国泰君安国际控股有限公司,GUOTJU 0.5 07/14/22,100,0.5,-,65.00 百万,2021/10/15,一般企业用途,--,金融债,103361,2022/7/14
延安新区投资发展(集团)有限公司,YNINVD 5 10/12/22,-,5,-,100.00 百万,2021/10/13,发行人的一般公司用途，包括债务再融资、项目开发融资和补充营运资本,--,城投债,103004,2022/10/12
赣州城市投资控股集团有限责任公司,GZUIHG 3 10/12/24,97.187,3,4.393,150.00 百万,2021/10/12,用于项目建设和补充营运资金,--,城投债,102984,2024/10/12
粤港湾控股有限公司,HYDOO 13.85 10/12/23,31.5,13.85,168.008,277.22 百万,2021/10/12,再融资,--,地产债,103013,2023/10/12
中航国际租赁有限公司,AVIILC 1.65 10/08/24,94.197,1.65,4.552,300.00 百万,2021/10/8,用于债务置换和为租赁项目提供融资,--,产业债,102978,2024/10/8
成都兴城投资集团有限公司,CHDXCH 2.375 10/08/26,91.537,2.375,4.655,300.00 百万,2021/10/8,根据《绿色融资框架》，用于海外再融资以支持若干符合条件的绿色项目,--,城投债,102979,2026/10/8
江苏叠石桥家纺产业集团有限公司,JSDSQI 2.04 10/08/24,-,2.04,-,100.00 百万,2021/10/8,运营资本、再融资,--,产业债,102985,2024/10/8
海伦堡中国控股有限公司,HLBCNH 11 10/08/23,31.71,11,158.672,270.00 百万,2021/10/8,--,--,地产债,103003,2023/10/8
国泰君安国际控股有限公司,GUOTJU 0.57 10/03/22,99.761,0.57,2.797,50.00 百万,2021/10/4,一般企业用途,--,金融债,102956,2022/10/3
长江实业集团有限公司,CKPH 3.38 PERP,-,3.38,-,300.00 百万,2021/9/30,用于担保人及其子公司的一般企业用途,2024/9/30,地产债,102945,PERP
淮北市建投控股集团有限公司,HBCITY 2.75 09/30/24,100.125,2.75,2.701,300.00 百万,2021/9/30,偿还现有债务,--,城投债,102957,2024/9/30
江苏悦达集团有限公司,JIANYU 1.95 09/28/22,-,1.95,-,90.00 百万,2021/9/29,再融资,--,产业债,102946,2022/9/28
中国银行股份有限公司,BCHINA 0.75 09/29/24,93.802,0.75,3.858,300.00 百万,2021/9/29,为《中国银行可持续发展类债券管理声明》中定义的合格绿色项目融资和/或再融资,--,金融债,102958,2024/9/29
中国银行股份有限公司,BCHINA 2.75 09/29/23,-,2.75,-,1000.00 百万,2021/9/29,为《中国银行可持续发展类债券管理声明》中定义的生物多样性相关合格绿色项目提供融资和/或再融资。,--,金融债,102959,2023/9/29
中国建设银行股份有限公司,CCB 1.5 09/29/26,91.56,1.5,3.742,700.00 百万,2021/9/29,用于再融资和一般企业用途,--,金融债,102960,2026/9/29
中国银行股份有限公司,BCHINA 0.6 09/29/23,-,0.6,-,1000.00 百万,2021/9/29,为《中国银行可持续发展类债券管理声明》中定义的生物多样性相关合格绿色项目提供融资和/或再融资。,--,金融债,102961,2023/9/29
甘肃省电力投资集团有限责任公司,GSELEC 3.7 09/29/24,95.085,3.7,6.237,300.00 百万,2021/9/29,发行债券的净收益将用于为若干在岸债务进行再融资、营运资本和其他一般公司用途,--,城投债,102974,2024/9/29
恒隆地产有限公司,HLPPY 2 09/28/28,-,2,-,50.00 百万,2021/9/28,绿色债券/贷款,--,地产债,102930,2028/9/28
新湖中宝股份有限公司,XINHUZ 11 09/28/24,88.642,11,17.71,500.00 百万,2021/9/28,为现有一年内到期的中长期离岸债务再融资,2023/9/28,地产债,102949,2024/9/28
景瑞控股有限公司,JINGRU 12 01/28/24,6.583,12,-,165.00 百万,2021/9/28,为其现有债务再融资,--,地产债,102962,2024/1/28
武汉当代科技产业集团股份有限公司,DANDAI 9 03/28/22,-,9,-,20.50 百万,2021/9/28,--,--,产业债,102975,2022/3/28
中华人民共和国,PBOCIN 2.5 03/29/22,-,2.5,-,5000.00 百万,2021/9/28,--,--,政府债,102976,2022/3/29
江西正邦科技股份有限公司,ZHBTCH 1.85 09/28/24,-,1.85,-,60.00 百万,2021/9/28,再融资,--,产业债,102977,2024/9/28
交银租赁管理香港有限公司,BCLMHK 1.07 09/27/24,-,1.07,-,775.00 百万,2021/9/27,--,--,金融债,102931,2024/9/27
潍坊市城市建设发展投资集团有限公司,WFURCD 2.6 09/27/24,95.359,2.6,4.965,400.00 百万,2021/9/27,项目投资、补充集团营运资本及偿还集团境外债务,--,城投债,102942,2024/9/27
泰州东方中国医药城控股集团有限公司,TZOCMC 6.3 09/27/24,-,6.3,-,50.00 百万,2021/9/27,运营资本、再融资,--,城投债,102963,2024/9/27
中华人民共和国,CGB 2.41 09/27/23,-,2.41,-,12500.00 百万,2021/9/27,--,--,政府债,102964,2023/9/27
中华人民共和国,CGB 2.5 09/27/26,-,2.5,-,4000.00 百万,2021/9/27,--,--,政府债,102965,2026/9/27
陕西旅游集团有限公司,SXTOUR 3 09/24/24,-,3,-,80.00 百万,2021/9/24,债券发行所得款项将用于丝绸之路风情城项目二期,--,城投债,102932,2024/9/24
平湖市国有资产控股集团有限公司,PHSOAH 2.2 09/24/24,96.312,2.2,4.065,300.00 百万,2021/9/24,用于项目的建设和补充营运资金,--,城投债,102933,2024/9/24
北京环境卫生工程集团有限公司,BJESEG 1.65 09/24/24,94.668,1.65,4.353,230.00 百万,2021/9/24,根据担保人的绿色融资框架为集团的离岸债务进行再融资,--,产业债,102934,2024/9/24
中国工商银行股份有限公司,ICBCAS 3.2 PERP,96.074,3.2,4.257,6160.00 百万,2021/9/24,根据相关监管要求，净收益将计入该行的AT1资本,2026/9/24、2027/3/24、2027/9/24、2028/3/24、2028/9/24、2029/3/24、2029/9/24、2030/3/24、2030/9/24、2031/3/24,金融债,102935,PERP
无锡恒廷实业有限公司,SIHAII 2.05 09/24/24,-,2.05,-,80.00 百万,2021/9/24,用于业务发展和项目投资建设的境内汇款,--,城投债,102943,2024/9/24
成都空港城市发展集团有限公司,SHLTIG 2.8 09/24/24,99.688,2.8,2.954,300.00 百万,2021/9/24,项目开发、偿还现有债务和补充营运资金,--,城投债,102944,2024/9/24
中国林业集团有限公司,CNFORE 5.5 09/24/24,-,5.5,-,50.00 百万,2021/9/24,--,--,城投债,102947,2024/9/24
香港中华煤气有限公司,HKCGAS 0.7 09/24/24,-,0.7,-,320.00 百万,2021/9/24,--,--,产业债,102908,2024/9/24
中化香港(集团)有限公司,SINOCH 2.375 09/23/31,79.714,2.375,5.207,500.00 百万,2021/9/23,为现有在岸债务再融资,2031/6/23,产业债,102912,2031/9/23
新城发展控股有限公司,FUTLAN 4.25 09/22/22,98.625,4.25,22.489,200.00 百万,2021/9/23,为发行人现有的美元高级票据进行再融资以及用于一般公司用途,--,地产债,102913,2022/9/22
国银租赁(国际)有限公司,CDBLFD 0.85 09/23/22,99.711,0.85,4.503,50.00 百万,2021/9/23,--,--,金融债,102914,2022/9/23
中国建设银行股份有限公司,CCB 2.8 09/23/22,-,2.8,-,500.00 百万,2021/9/23,--,--,金融债,104196,2022/9/23
济南城市建设集团有限公司,JNUCGC 2.4 09/23/26,91.406,2.4,4.742,305.00 百万,2021/9/23,偿还子公司济南西城投资开发集团有限公司发行的现有一年内到期的境外中长期债券,--,城投债,102924,2026/9/23
正商实业有限公司,ZENENT 12.5 04/23/24,-,12.5,-,160.00 百万,2021/9/23,对将于一年内到期的现有中长期境外债务进行再融资。,--,地产债,102936,2024/4/23
南京牛首山文化旅游集团有限公司,NJNSSW 2.05 09/23/24,-,2.05,-,150.00 百万,2021/9/23,再融资,--,城投债,102948,2024/9/23
禹洲集团控股有限公司,YUZHOU 8.5 09/22/22,7.843,8.5,-,120.00 百万,2021/9/23,用于为公司将于一年内到期的现有中长期境外债务再融资。,--,地产债,102955,2022/9/22
金沙中国有限公司,SANLTD 3.75 08/08/31,-,3.75,-,600.00 百万,2021/9/23,全额赎回2018年8月9日发行的18亿美元、息票率4.600%、2023年到期的票据未偿本金、任何应计利息以及根据相关高级票据契约确定的相关全额溢价,2031/5/8,产业债,102874,2031/8/8
金沙中国有限公司,SANLTD 3.25 08/08/31,-,3.25,-,600.00 百万,2021/9/23,全额赎回2018年8月9日发行的18亿美元、息票率4.600%、2023年到期的票据未偿本金、任何应计利息以及根据相关高级票据契约确定的相关全额溢价,2031/5/8,产业债,102875,2031/8/8
金沙中国有限公司,SANLTD 2.3 03/08/27,-,2.3,-,700.00 百万,2021/9/23,全额赎回2018年8月9日发行的18亿美元、息票率4.600%、2023年到期的票据未偿本金、任何应计利息以及根据相关高级票据契约确定的相关全额溢价,2027/2/28,产业债,102876,2027/3/8
金沙中国有限公司,SANLTD 2.3 03/08/27,-,2.3,-,700.00 百万,2021/9/23,全额赎回2018年8月9日发行的18亿美元、息票率4.600%、2023年到期的票据未偿本金、任何应计利息以及根据相关高级票据契约确定的相关全额溢价,2027/2/28,产业债,102877,2027/3/8
金沙中国有限公司,SANLTD 2.85 03/08/29,-,2.85,-,650.00 百万,2021/9/23,全额赎回2018年8月9日发行的18亿美元、息票率4.600%、2023年到期的票据未偿本金、任何应计利息以及根据相关高级票据契约确定的相关全额溢价,2029/1/8,产业债,102878,2029/3/8
金沙中国有限公司,SANLTD 2.85 03/08/29,-,2.85,-,650.00 百万,2021/9/23,全额赎回2018年8月9日发行的18亿美元、息票率4.600%、2023年到期的票据未偿本金、任何应计利息以及根据相关高级票据契约确定的相关全额溢价,2029/1/8,产业债,102879,2029/3/8
广州地铁集团有限公司,GUAMET 1.579 09/23/26,89.393,1.579,4.451,200.00 百万,2021/9/23,发行票据的净收益将按照公司绿色融资框架的规定分配给符合条件的绿色项目融资和/或再融资,--,城投债,102909,2026/9/23
中化香港(集团)有限公司,SINOCH 1.5 09/23/26,88.312,1.5,4.681,600.00 百万,2021/9/23,为现有在岸债务再融资,2026/8/23,产业债,102910,2026/9/23
中化香港(集团)有限公司,SINOCH 1 09/23/24,93.494,1,4.306,400.00 百万,2021/9/23,为现有在岸债务再融资,2024/8/23,产业债,102911,2024/9/23
恒基兆业地产有限公司,HENLND 3.35 09/21/23,-,3.35,-,400.00 百万,2021/9/21,--,--,地产债,102915,2023/9/21
一嗨汽车租赁有限公司,EHICAR 7 09/21/26,48.917,7,29.257,300.00 百万,2021/9/21,对现有债务再融资，包括对2022年8月票据进行现金收购要约，以及一般公司用途,2024/9/21、2025/9/21,产业债,102916,2026/9/21
新鸿基地产发展有限公司,SUNHUN 0.82 09/21/24,-,0.82,-,300.00 百万,2021/9/21,--,--,地产债,102917,2024/9/21
中国农业银行股份有限公司,AGRBK 0.22 09/20/22,-,0.22,-,10.00 百万,2021/9/21,--,--,金融债,102925,2022/9/20
银城国际控股有限公司,YCINTL 12.5 09/20/22,100.9,12.5,0.036,110.00 百万,2021/9/21,为现有债务再融资以及一般公司用途,--,地产债,102937,2022/9/20
